Source,Target,airline,aid,s,d,codeshare,stops,equipment
502,1230,BA,1355,LGW,AGP,,0,319734320
502,1230,DY,3737,LGW,AGP,,0,73H
502,1230,IB,2822,LGW,AGP,Y,0,319734320
502,1230,TO,8745,LGW,AGP,,0,73H
502,1230,U2,2297,LGW,AGP,,0,320319
502,1230,ZB,220,LGW,AGP,,0,321752
502,1231,TO,8745,LGW,MAH,,0,73H
502,1231,U2,2297,LGW,MAH,,0,319320
502,1231,ZB,220,LGW,MAH,,0,321
502,1243,U2,2297,LGW,SCQ,,0,319
502,1246,U2,2297,LGW,VLC,,0,320319
502,1253,FR,4296,LGW,SVQ,,0,738
502,1253,U2,2297,LGW,SVQ,,0,319
502,1264,BA,1355,LGW,BOD,,0,734319
502,1264,U2,2297,LGW,BOD,,0,319
502,1273,U2,2297,LGW,TLS,,0,319320
502,1321,U2,2297,LGW,BIA,,0,319
502,1324,U2,2297,LGW,AJA,,0,320
502,1335,U2,2297,LGW,LYS,,0,319
502,1353,U2,2297,LGW,MRS,,0,319320
502,1354,BA,1355,LGW,NCE,,0,320734319
502,1354,DY,3737,LGW,NCE,,0,73H
502,1354,U2,2297,LGW,NCE,,0,320319
502,1354,ZB,220,LGW,NCE,,0,321
502,1359,U2,2297,LGW,MPL,,0,319
502,1382,U2,2297,LGW,CDG,,0,319
502,1418,U2,2297,LGW,NTE,,0,319
502,1435,U2,2297,LGW,SXB,,0,319
502,1452,TO,8745,LGW,HER,,0,73H
502,1452,U2,2297,LGW,HER,,0,320319
502,1452,ZB,220,LGW,HER,,0,321
502,1455,U2,2297,LGW,EFL,,0,319320
502,1456,U2,2297,LGW,KLX,,0,320319
502,1458,TO,8745,LGW,KGS,,0,75W 73H
502,1458,U2,2297,LGW,KGS,,0,320319
502,1460,TO,8745,LGW,CFU,,0,73H 75W
502,1460,U2,2297,LGW,CFU,,0,320
502,1468,TO,8745,LGW,JMK,,0,73H
502,1468,U2,2297,LGW,JMK,,0,320
502,1470,TO,8745,LGW,PVK,,0,73H 75W
502,1470,TOM,5013,LGW,PVK,,0,73H
502,1472,TO,8745,LGW,RHO,,0,75W
502,1472,TOM,5013,LGW,RHO,,0,73H
502,1472,U2,2297,LGW,RHO,,0,320
502,1474,TO,8745,LGW,CHQ,,0,73H
502,1474,U2,2297,LGW,CHQ,,0,320
502,1479,DY,3737,LGW,JTR,,0,73H
502,1479,TO,8745,LGW,JTR,,0,75W
502,1479,U2,2297,LGW,JTR,,0,320
502,1486,BA,1355,LGW,SKG,,0,734
502,1486,TO,8745,LGW,SKG,,0,73H
502,1486,U2,2297,LGW,SKG,,0,319320
502,1488,TO,8745,LGW,ZTH,,0,73H
502,1488,U2,2297,LGW,ZTH,,0,320
502,1489,DY,3737,LGW,BUD,,0,73H
502,1489,U2,2297,LGW,BUD,,0,319
502,1501,BA,1355,LGW,BRI,,0,734
502,1501,U2,2297,LGW,BRI,,0,319
502,1509,AP,240,LGW,CTA,,0,320
502,1509,AZ,596,LGW,CTA,,0,320
502,1509,BA,1355,LGW,CTA,,0,734319
502,1509,DY,3737,LGW,CTA,,0,73H
502,1509,TO,8745,LGW,CTA,,0,75W
502,1509,U2,2297,LGW,CTA,,0,319
502,1512,AP,240,LGW,PMO,,0,320
502,1512,AZ,596,LGW,PMO,,0,320
502,1512,U2,2297,LGW,PMO,,0,319
502,1520,BA,1355,LGW,OLB,Y,0,737
502,1520,IG,3463,LGW,OLB,,0,320
502,1520,U2,2297,LGW,OLB,,0,319
502,1524,U2,2297,LGW,MXP,,0,319320
502,1526,BA,1355,LGW,TRN,,0,319320734
502,1528,BA,1355,LGW,GOA,,0,320319734
502,1529,U2,2297,LGW,LIN,,0,319320
502,1538,U2,2297,LGW,BLQ,,0,320319
502,1550,BA,1355,LGW,VRN,,0,734319320
502,1550,TO,8745,LGW,VRN,,0,75W 73H
502,1550,U2,2297,LGW,VRN,,0,319
502,1550,ZB,220,LGW,VRN,,0,321
502,1551,BA,1355,LGW,VCE,,0,734319320
502,1551,TO,8745,LGW,VCE,,0,73H
502,1551,U2,2297,LGW,VCE,,0,319320
502,1551,ZB,220,LGW,VCE,,0,321
502,1555,BA,1355,LGW,FCO,,0,734320319
502,1555,DY,3737,LGW,FCO,,0,73H
502,1555,U2,2297,LGW,FCO,,0,319320
502,1561,BA,1355,LGW,NAP,,0,320734319
502,1561,IG,3463,LGW,NAP,,0,737
502,1561,TO,8745,LGW,NAP,,0,75W 73H
502,1561,U2,2297,LGW,NAP,,0,319320
502,1562,BA,1355,LGW,PSA,,0,734319
502,1562,U2,2297,LGW,PSA,,0,319320
502,1563,IB,2822,LGW,FLR,,0,320
502,1563,VY,2439,LGW,FLR,,0,319
502,1587,U2,2297,LGW,PRG,,0,319320
502,1590,U2,2297,LGW,TLV,,0,320
502,1606,BA,1355,LGW,MLA,,0,319734
502,1606,KM,242,LGW,MLA,,0,320319
502,1606,TO,8745,LGW,MLA,,0,73H
502,1606,U2,2297,LGW,MLA,,0,320319
502,1610,U2,2297,LGW,INN,,0,319
502,1612,AB,214,LGW,SZG,Y,0,734
502,1612,BA,1355,LGW,SZG,,0,734
502,1613,U2,2297,LGW,VIE,,0,319320
502,1626,BA,1355,LGW,FAO,,0,319734320
502,1626,DY,3737,LGW,FAO,,0,73H
502,1626,TO,8745,LGW,FAO,,0,73H
502,1626,U2,2297,LGW,FAO,,0,320319
502,1626,ZB,220,LGW,FAO,,0,752321332
502,1633,S4,4304,LGW,PDL,,0,320
502,1636,TP,4869,LGW,OPO,,0,320319
502,1636,U2,2297,LGW,OPO,,0,319320
502,1638,S4,4304,LGW,LIS,Y,0,319
502,1638,TP,4869,LGW,LIS,,0,319320
502,1638,U2,2297,LGW,LIS,,0,319320
502,1657,U2,2297,LGW,OTP,,0,319320
502,1665,U2,2297,LGW,GVA,,0,320319
502,1678,U2,2297,LGW,ZRH,,0,319320
502,1688,TCX,4897,LGW,AYT,,0,753752332
502,1688,TO,8745,LGW,AYT,,0,73H 75W
502,1688,TOM,5013,LGW,AYT,,0,73H
502,1688,U2,2297,LGW,AYT,,0,320319
502,1688,ZB,220,LGW,AYT,,0,321
502,1701,TK,4951,LGW,IST,,0,739321738
502,1706,TO,8745,LGW,ADB,,0,75W
502,1706,U2,2297,LGW,ADB,,0,320
502,1715,TCX,4897,LGW,DLM,,0,752321753
502,1715,TO,8745,LGW,DLM,,0,75W 73H
502,1715,TOM,5013,LGW,DLM,,0,73H
502,1715,U2,2297,LGW,DLM,,0,320319
502,1715,ZB,220,LGW,DLM,,0,321752
502,1738,U2,2297,LGW,GIB,,0,320319
502,1742,ST,2547,LGW,PRN,,0,73G
502,1743,YM,3539,LGW,TIV,,0,100
502,1760,TO,8745,LGW,PUJ,,0,788
502,1779,BA,1355,LGW,KIN,,0,777
502,1779,IB,2822,LGW,KIN,Y,0,777
502,1780,VS,5347,LGW,MBJ,,0,744
502,1852,BA,1355,LGW,CUN,,0,777
502,1852,DE,1868,LGW,CUN,Y,0,330
502,1852,TO,8745,LGW,CUN,,0,788
502,1852,TOM,5013,LGW,CUN,,0,788
502,1852,VS,5347,LGW,CUN,,0,744
502,1909,VS,5347,LGW,HAV,,0,744
502,2072,XY,3754,LGW,JED,,0,330
502,2188,EK,2183,LGW,DXB,,0,77W 388
502,2188,QF,4089,LGW,DXB,Y,0,77W 388
502,2874,BA,1355,LGW,ANU,,0,777
502,2874,IB,2822,LGW,ANU,Y,0,777
502,2874,VS,5347,LGW,ANU,,0,333
502,2875,BA,1355,LGW,BGI,,0,777
502,2875,IB,2822,LGW,BGI,Y,0,777
502,2875,VS,5347,LGW,BGI,,0,333744
502,2894,BA,1355,LGW,UVF,,0,777
502,2894,IB,2822,LGW,UVF,Y,0,777
502,2894,VS,5347,LGW,UVF,,0,333
502,2902,BW,1663,LGW,POS,,0,767
502,2939,PS,5282,LGW,KBP,,0,73N 73H E90 735
502,2954,B2,1478,LGW,MSQ,,0,735 E75
502,3156,BA,1355,LGW,MLE,,0,777
502,3364,CA,751,LGW,PEK,,0,330
502,3364,VS,5347,LGW,PEK,,0,330
502,3646,AA,24,LGW,TPA,Y,0,777
502,3646,AY,2350,LGW,TPA,,0,777
502,3646,BA,1355,LGW,TPA,,0,777
502,3646,IB,2822,LGW,TPA,Y,0,777
502,3877,AA,24,LGW,LAS,Y,0,777
502,3877,AY,2350,LGW,LAS,,0,777
502,3877,BA,1355,LGW,LAS,,0,777
502,3877,DL,2009,LGW,LAS,Y,0,744
502,3877,VS,5347,LGW,LAS,,0,744
502,3878,AA,24,LGW,MCO,Y,0,777
502,3878,AY,2350,LGW,MCO,,0,777
502,3878,BA,1355,LGW,MCO,,0,777
502,3878,DL,2009,LGW,MCO,Y,0,744
502,3878,IB,2822,LGW,MCO,Y,0,777
502,3878,UN,5067,LGW,MCO,Y,0,744
502,3878,VS,5347,LGW,MCO,,0,744
502,3941,U2,2297,LGW,ATH,,0,319320
502,3953,BT,333,LGW,RIX,,0,73C 735
502,3956,FR,4296,LGW,KUN,,0,738
502,3998,DY,3737,LGW,PMI,,0,73H
502,3998,TCX,4897,LGW,PMI,,0,321
502,3998,TO,8745,LGW,PMI,,0,73H 75W
502,3998,TOM,5013,LGW,PMI,,0,73H
502,3998,U2,2297,LGW,PMI,,0,319320
502,3998,ZB,220,LGW,PMI,,0,321752
502,4029,U2,2297,LGW,DME,,0,320
502,4029,UN,5067,LGW,DME,,0,320
502,4053,U2,2297,LGW,BSL,,0,320319
502,4057,TCX,4897,LGW,SSH,,0,753
502,4057,TO,8745,LGW,SSH,,0,73H
502,4057,TOM,5013,LGW,SSH,,0,75W 73H
502,4057,U2,2297,LGW,SSH,,0,320
502,4057,ZB,220,LGW,SSH,,0,332321
502,4069,BA,1355,LGW,BDA,,0,777
502,4069,IB,2822,LGW,BDA,Y,0,777
502,4091,TO,8745,LGW,FNC,,0,75W
502,4091,TP,4869,LGW,FNC,,0,319320
502,4091,U2,2297,LGW,FNC,,0,320319
502,4091,ZB,220,LGW,FNC,,0,321
502,4315,TO,8745,LGW,BJV,,0,73H
502,4315,U2,2297,LGW,BJV,,0,320
502,4315,ZB,220,LGW,BJV,,0,321
502,4317,TK,4951,LGW,SAW,,0,738
502,7447,TCX,4897,LGW,NBE,,0,752321
502,7447,TO,8745,LGW,NBE,,0,73H
502,7447,TOM,5013,LGW,NBE,,0,75W 73H
502,7447,ZB,220,LGW,NBE,,0,321
503,299,AF,137,LCY,ANR,Y,0,F50
503,299,WX,1792,LCY,ANR,,0,F50
503,338,AF,137,LCY,DRS,Y,0,AR8
503,338,WX,1792,LCY,DRS,,0,AR8
503,340,AB,214,LCY,FRA,Y,0,E70 E90 AR8
503,340,BA,1355,LCY,FRA,Y,0,E70 E90 AR8
503,340,LH,3320,LCY,FRA,Y,0,E90
503,345,BA,1355,LCY,DUS,,0,AR8 E70
503,499,SI,4438,LCY,JER,,0,AT5 AT4
503,520,BA,1355,LCY,IOM,Y,0,S20
503,532,BA,1355,LCY,ABZ,Y,0,E70 S20
503,534,BA,1355,LCY,GLA,Y,0,E90 E70
503,535,BA,1355,LCY,EDI,Y,0,E90 E70
503,580,AF,137,LCY,AMS,Y,0,AR8
503,580,BA,1355,LCY,AMS,Y,0,E90 E70
503,580,KL,3090,LCY,AMS,Y,0,ARJ
503,580,WX,1792,LCY,AMS,,0,AR8
503,591,AF,137,LCY,RTM,,0,F50 AR8
503,591,BA,1355,LCY,RTM,Y,0,S20
503,591,KL,3090,LCY,RTM,Y,0,F50 ARJ
503,591,WX,1792,LCY,RTM,,0,F50 AR8
503,599,AF,137,LCY,DUB,Y,0,AR8
503,599,WX,1792,LCY,DUB,,0,AR8
503,608,BA,1355,LCY,BLL,Y,0,D38
503,629,LG,3329,LCY,LUX,,0,DH4
503,737,BA,1355,LCY,ARN,Y,0,E70
503,1223,BA,1355,LCY,GRX,,0,E90
503,1223,IB,2822,LCY,GRX,Y,0,E90
503,1225,BA,1355,LCY,IBZ,Y,0,E70 E90
503,1225,IB,2822,LCY,IBZ,Y,0,E70 E90
503,1229,BA,1355,LCY,MAD,Y,0,E90
503,1229,IB,2822,LCY,MAD,Y,0,E90
503,1230,BA,1355,LCY,AGP,Y,0,E90
503,1230,IB,2822,LCY,AGP,Y,0,E90
503,1231,BA,1355,LCY,MAH,Y,0,E90
503,1278,AF,137,LCY,BVE,Y,0,AR8
503,1278,WX,1792,LCY,BVE,,0,AR8
503,1354,BA,1355,LCY,NCE,Y,0,E70 E90
503,1386,AF,137,LCY,ORY,,0,F50
503,1386,WX,1792,LCY,ORY,,0,F50
503,1403,AF,137,LCY,BES,Y,0,F50
503,1403,WX,1792,LCY,BES,,0,F50
503,1408,AF,137,LCY,DOL,Y,0,F50
503,1408,WX,1792,LCY,DOL,,0,F50
503,1418,AF,137,LCY,NTE,Y,0,AR8 F50
503,1418,WX,1792,LCY,NTE,,0,AR8 F50
503,1529,AF,137,LCY,LIN,,0,E90
503,1529,AZ,596,LCY,LIN,,0,E90
503,1551,BA,1355,LCY,VCE,Y,0,E90 E70
503,1555,AF,137,LCY,FCO,Y,0,E90
503,1555,AZ,596,LCY,FCO,,0,E90
503,1563,AF,137,LCY,FLR,Y,0,AR8
503,1563,BA,1355,LCY,FLR,,0,E70 E90
503,1563,WX,1792,LCY,FLR,,0,AR8
503,1665,LX,4559,LCY,GVA,Y,0,AR1
503,1676,SX,18543,LCY,BRN,,0,D38
503,1678,AB,214,LCY,ZRH,Y,0,E90 E70
503,1678,BA,1355,LCY,ZRH,Y,0,E90 E70
503,1678,LX,4559,LCY,ZRH,Y,0,AR1
503,3998,BA,1355,LCY,PMI,Y,0,E90
503,3998,IB,2822,LCY,PMI,Y,0,E90
503,4053,LX,4559,LCY,BSL,Y,0,AR1
507,16,FI,2835,LHR,KEF,,0,75W
507,49,AC,330,LHR,YEG,,0,763
507,49,LH,3320,LHR,YEG,Y,0,763
507,73,AC,330,LHR,YHZ,,0,763
507,73,LH,3320,LHR,YHZ,Y,0,763
507,100,AC,330,LHR,YOW,,0,763
507,100,LH,3320,LHR,YOW,Y,0,763
507,146,AA,24,LHR,YUL,Y,0,777
507,146,AC,330,LHR,YUL,,0,77W
507,146,AY,2350,LHR,YUL,Y,0,777
507,146,BA,1355,LHR,YUL,,0,777
507,146,IB,2822,LHR,YUL,Y,0,777
507,146,LH,3320,LHR,YUL,Y,0,77W
507,156,AA,24,LHR,YVR,Y,0,744
507,156,AC,330,LHR,YVR,,0,77W
507,156,AY,2350,LHR,YVR,Y,0,744
507,156,BA,1355,LHR,YVR,,0,744
507,156,IB,2822,LHR,YVR,Y,0,744
507,156,LH,3320,LHR,YVR,Y,0,77W
507,178,AA,24,LHR,YYC,Y,0,767
507,178,AC,330,LHR,YYC,,0,333
507,178,AY,2350,LHR,YYC,Y,0,767
507,178,BA,1355,LHR,YYC,,0,767
507,178,IB,2822,LHR,YYC,Y,0,767
507,178,LH,3320,LHR,YYC,Y,0,333
507,189,AC,330,LHR,YYT,,0,319
507,189,LH,3320,LHR,YYT,Y,0,319
507,193,AA,24,LHR,YYZ,Y,0,787744
507,193,AC,330,LHR,YYZ,,0,77L 763 77W 333
507,193,AY,2350,LHR,YYZ,Y,0,788744
507,193,BA,1355,LHR,YYZ,,0,788744
507,193,ET,2220,LHR,YYZ,,0,77L
507,193,IB,2822,LHR,YYZ,Y,0,788744
507,193,LH,3320,LHR,YYZ,Y,0,77L 763 77W 333
507,210,AH,794,LHR,ALG,,0,736
507,248,AA,24,LHR,ACC,Y,0,744
507,248,BA,1355,LHR,ACC,,0,744
507,260,BA,1355,LHR,ABV,,0,777
507,273,BA,1355,LHR,LOS,,0,744
507,273,VS,5347,LHR,LOS,,0,346
507,273,W3,407,LHR,LOS,Y,0,332
507,287,TU,4870,LHR,TUN,,0,32A
507,302,AA,24,LHR,BRU,Y,0,320319321
507,302,BA,1355,LHR,BRU,,0,320319321
507,302,SN,1531,LHR,BRU,,0,319 AR1
507,340,AA,24,LHR,FRA,Y,0,319320
507,340,AB,214,LHR,FRA,Y,0,767319320
507,340,BA,1355,LHR,FRA,,0,767319320
507,340,LH,3320,LHR,FRA,,0,319 320 32A 321 733
507,342,4U,2548,LHR,HAM,,0,319 CRJ
507,342,AA,24,LHR,HAM,Y,0,321319320
507,342,AB,214,LHR,HAM,Y,0,319321320
507,342,BA,1355,LHR,HAM,,0,319321320
507,344,4U,2548,LHR,CGN,,0,319320
507,345,AA,24,LHR,DUS,Y,0,319320
507,345,BA,1355,LHR,DUS,,0,319320
507,345,LH,3320,LHR,DUS,,0,320 CR9
507,346,AA,24,LHR,MUC,Y,0,320321319
507,346,AB,214,LHR,MUC,Y,0,320321319
507,346,BA,1355,LHR,MUC,,0,320321319
507,346,LH,3320,LHR,MUC,,0,319320321
507,350,4U,2548,LHR,STR,,0,319320
507,350,AA,24,LHR,STR,Y,0,319321320
507,350,AB,214,LHR,STR,Y,0,319321320
507,350,BA,1355,LHR,STR,,0,319321320
507,351,4U,2548,LHR,TXL,,0,319320
507,351,AA,24,LHR,TXL,Y,0,320321319
507,351,AB,214,LHR,TXL,Y,0,320321319
507,351,BA,1355,LHR,TXL,,0,320321319
507,352,AA,24,LHR,HAJ,Y,0,319
507,352,AB,214,LHR,HAJ,Y,0,319
507,352,BA,1355,LHR,HAJ,,0,319
507,421,AA,24,LHR,HEL,Y,0,320
507,421,AY,2350,LHR,HEL,,0,320 32B 321
507,421,BA,1355,LHR,HEL,,0,320
507,421,MH,3378,LHR,HEL,Y,0,320321
507,467,AA,24,LHR,BHD,Y,0,319
507,467,BA,1355,LHR,BHD,,0,319
507,467,EI,837,LHR,BHD,,0,319
507,467,IB,2822,LHR,BHD,Y,0,319
507,478,AA,24,LHR,MAN,Y,0,319320321
507,478,BA,1355,LHR,MAN,,0,319320321
507,478,IB,2822,LHR,MAN,Y,0,320319321
507,478,UN,5067,LHR,MAN,,0,333
507,478,VS,5347,LHR,MAN,Y,0,320
507,517,AA,24,LHR,LBA,Y,0,319
507,517,BA,1355,LHR,LBA,,0,319
507,517,IB,2822,LHR,LBA,Y,0,319
507,521,AA,24,LHR,NCL,Y,0,321320319
507,521,BA,1355,LHR,NCL,,0,319321320
507,521,IB,2822,LHR,NCL,Y,0,320319
507,532,AA,24,LHR,ABZ,Y,0,319321320
507,532,BA,1355,LHR,ABZ,,0,320319321
507,532,IB,2822,LHR,ABZ,Y,0,320319
507,532,UN,5067,LHR,ABZ,,0,333
507,532,VS,5347,LHR,ABZ,Y,0,320
507,534,AA,24,LHR,GLA,Y,0,319320321767
507,534,BA,1355,LHR,GLA,,0,320319321767
507,534,IB,2822,LHR,GLA,Y,0,320319321767
507,535,AA,24,LHR,EDI,Y,0,767321320319
507,535,BA,1355,LHR,EDI,,0,319767321320
507,535,IB,2822,LHR,EDI,Y,0,320321319
507,535,UN,5067,LHR,EDI,,0,333
507,535,VS,5347,LHR,EDI,Y,0,320
507,580,AA,24,LHR,AMS,Y,0,320319321
507,580,BA,1355,LHR,AMS,,0,767320319321
507,580,CI,1756,LHR,AMS,,0,737
507,580,KL,3090,LHR,AMS,,0,737 F70 EMJ
507,580,MU,1758,LHR,AMS,Y,0,737 F70
507,591,AA,24,LHR,RTM,Y,0,319
507,591,BA,1355,LHR,RTM,,0,319
507,596,EI,837,LHR,ORK,,0,320
507,599,AA,24,LHR,DUB,Y,0,319
507,599,BA,1355,LHR,DUB,,0,319
507,599,EI,837,LHR,DUB,,0,320
507,603,EI,837,LHR,SNN,,0,320
507,609,AA,24,LHR,CPH,Y,0,321320319
507,609,BA,1355,LHR,CPH,,0,321320319
507,609,SK,4319,LHR,CPH,,0,320 321 CR9
507,629,AA,24,LHR,LUX,Y,0,319
507,629,BA,1355,LHR,LUX,,0,319
507,636,AA,24,LHR,BGO,Y,0,319
507,636,BA,1355,LHR,BGO,,0,319
507,644,AA,24,LHR,OSL,Y,0,319320321
507,644,BA,1355,LHR,OSL,,0,319320321
507,644,IB,2822,LHR,OSL,Y,0,319320321
507,644,SK,4319,LHR,OSL,,0,738 73G 73H 736 73W
507,666,AA,24,LHR,SVG,Y,0,319
507,666,BA,1355,LHR,SVG,,0,319
507,666,SK,4319,LHR,SVG,,0,73W 73G 736 738 73H
507,679,AA,24,LHR,WAW,Y,0,320
507,679,BA,1355,LHR,WAW,,0,320
507,679,IB,2822,LHR,WAW,Y,0,320
507,679,LO,3210,LHR,WAW,,0,734 E95
507,679,NH,324,LHR,WAW,Y,0,734
507,687,AA,24,LHR,GOT,Y,0,320321319
507,687,BA,1355,LHR,GOT,,0,320321319
507,687,IB,2822,LHR,GOT,Y,0,320
507,687,SK,4319,LHR,GOT,,0,73H 73W 736
507,737,AA,24,LHR,ARN,Y,0,321319767320
507,737,AY,2350,LHR,ARN,Y,0,321319767320
507,737,BA,1355,LHR,ARN,,0,321319767320
507,737,IB,2822,LHR,ARN,Y,0,321319767320
507,737,SK,4319,LHR,ARN,,0,73W 73H 736 73G 717
507,737,TG,4940,LHR,ARN,Y,0,73W 736 73H
507,797,AA,24,LHR,CPT,Y,0,744777
507,797,BA,1355,LHR,CPT,,0,744777
507,813,AA,24,LHR,JNB,Y,0,380744
507,813,BA,1355,LHR,JNB,,0,388744
507,813,SA,4305,LHR,JNB,,0,332343
507,813,UN,5067,LHR,JNB,,0,346
507,813,US,5265,LHR,JNB,,0,332343
507,813,VS,5347,LHR,JNB,,0,346
507,893,MK,1057,LHR,MRU,,0,343
507,951,BA,1355,LHR,LAD,,0,777
507,1059,BA,1355,LHR,FNA,,0,767
507,1074,AT,4248,LHR,CMN,,0,738
507,1080,AT,4248,LHR,TNG,,0,73G
507,1107,ET,2220,LHR,ADD,,0,788 77L
507,1128,BA,1355,LHR,CAI,,0,767
507,1128,MS,2143,LHR,CAI,,0,333738
507,1132,MS,2143,LHR,LXR,,0,738
507,1157,BA,1355,LHR,TIP,,0,320
507,1157,LN,3258,LHR,TIP,,0,320
507,1187,AA,24,LHR,EBB,Y,0,767
507,1187,BA,1355,LHR,EBB,,0,767
507,1194,AA,24,LHR,SOF,Y,0,320
507,1194,BA,1355,LHR,SOF,,0,320
507,1194,FB,1548,LHR,SOF,,0,320 319 E90
507,1197,AA,24,LHR,LCA,Y,0,767
507,1197,BA,1355,LHR,LCA,,0,767
507,1197,CY,1942,LHR,LCA,,0,320
507,1205,OU,1925,LHR,RJK,,0,320
507,1206,OU,1925,LHR,SPU,,0,320
507,1208,AA,24,LHR,ZAG,Y,0,319320
507,1208,BA,1355,LHR,ZAG,,0,319320
507,1208,OU,1925,LHR,ZAG,,0,319320
507,1216,IB,2822,LHR,BIO,,0,320
507,1216,VY,2439,LHR,BIO,,0,320
507,1218,AA,24,LHR,BCN,Y,0,319320321767
507,1218,BA,1355,LHR,BCN,,0,319320321767
507,1218,IB,2822,LHR,BCN,Y,0,319320321
507,1220,IB,2822,LHR,LCG,,0,320
507,1220,VY,2439,LHR,LCG,,0,320
507,1225,BA,1355,LHR,IBZ,,0,319320
507,1225,IB,2822,LHR,IBZ,,0,319320
507,1229,BA,1355,LHR,MAD,,0,767320319321
507,1229,IB,2822,LHR,MAD,,0,321320343333
507,1230,AA,24,LHR,AGP,Y,0,320
507,1230,BA,1355,LHR,AGP,,0,320
507,1273,AA,24,LHR,TLS,Y,0,319320
507,1273,BA,1355,LHR,TLS,,0,319320321
507,1335,AA,24,LHR,LYS,Y,0,319
507,1335,BA,1355,LHR,LYS,,0,319
507,1353,AA,24,LHR,MRS,Y,0,319320
507,1353,BA,1355,LHR,MRS,,0,319320
507,1354,AA,24,LHR,NCE,Y,0,320321319
507,1354,BA,1355,LHR,NCE,,0,320321319
507,1382,AA,24,LHR,CDG,Y,0,320319321
507,1382,AF,137,LHR,CDG,,0,321320319
507,1382,BA,1355,LHR,CDG,,0,320319321
507,1386,AB,214,LHR,ORY,Y,0,320319
507,1386,BA,1355,LHR,ORY,,0,319320
507,1386,IB,2822,LHR,ORY,Y,0,319320
507,1468,BA,1355,LHR,JMK,,0,320
507,1479,BA,1355,LHR,JTR,,0,320
507,1489,AA,24,LHR,BUD,Y,0,320
507,1489,BA,1355,LHR,BUD,,0,320
507,1489,IB,2822,LHR,BUD,Y,0,320
507,1524,AA,24,LHR,MXP,Y,0,319320321
507,1524,BA,1355,LHR,MXP,,0,319320321
507,1529,AA,24,LHR,LIN,Y,0,319320321
507,1529,AZ,596,LHR,LIN,,0,32S 320 321
507,1529,BA,1355,LHR,LIN,,0,319320321
507,1529,BT,333,LHR,LIN,,0,319
507,1538,AA,24,LHR,BLQ,Y,0,320319
507,1538,BA,1355,LHR,BLQ,,0,320319
507,1551,AA,24,LHR,VCE,Y,0,320319
507,1551,BA,1355,LHR,VCE,,0,320319
507,1555,AA,24,LHR,FCO,Y,0,321320319
507,1555,AZ,596,LHR,FCO,,0,32S 321 320
507,1555,BA,1355,LHR,FCO,,0,767321320319
507,1562,AA,24,LHR,PSA,Y,0,320321
507,1562,BA,1355,LHR,PSA,,0,320321
507,1587,AA,24,LHR,PRG,Y,0,320
507,1587,BA,1355,LHR,PRG,,0,320
507,1590,BA,1355,LHR,TLV,,0,777321
507,1590,LY,2150,LHR,TLV,,0,772763
507,1606,KM,242,LHR,MLA,,0,320319
507,1613,AA,24,LHR,VIE,Y,0,320319
507,1613,AB,214,LHR,VIE,Y,0,320
507,1613,BA,1355,LHR,VIE,,0,320319
507,1613,OS,491,LHR,VIE,Y,0,321320
507,1626,BA,1355,LHR,FAO,,0,320
507,1636,BA,1355,LHR,OPO,,0,320319
507,1638,AA,24,LHR,LIS,Y,0,320
507,1638,AY,2350,LHR,LIS,Y,0,320
507,1638,BA,1355,LHR,LIS,,0,320
507,1638,NH,324,LHR,LIS,Y,0,320321319
507,1638,S4,4304,LHR,LIS,Y,0,319
507,1638,TP,4869,LHR,LIS,,0,319320321
507,1638,US,5265,LHR,LIS,Y,0,319320
507,1657,AA,24,LHR,OTP,Y,0,320
507,1657,BA,1355,LHR,OTP,,0,320
507,1657,RO,5179,LHR,OTP,,0,318
507,1665,AA,24,LHR,GVA,Y,0,319320321
507,1665,BA,1355,LHR,GVA,,0,319320321
507,1665,LX,4559,LHR,GVA,,0,320319
507,1678,AA,24,LHR,ZRH,Y,0,320319321
507,1678,AB,214,LHR,ZRH,Y,0,319320321
507,1678,BA,1355,LHR,ZRH,,0,319320321
507,1678,LX,4559,LHR,ZRH,,0,320 321 32A
507,1701,AA,24,LHR,IST,Y,0,767320
507,1701,BA,1355,LHR,IST,,0,320767
507,1701,TK,4951,LHR,IST,,0,321 77W
507,1738,AA,24,LHR,GIB,Y,0,320
507,1738,BA,1355,LHR,GIB,,0,320
507,1739,JU,2991,LHR,BEG,,0,319733
507,1824,AM,321,LHR,MEX,,0,763787
507,1824,BA,1355,LHR,MEX,,0,744
507,1824,IB,2822,LHR,MEX,Y,0,744
507,1953,BA,1355,LHR,NAS,,0,767
507,2057,AA,24,LHR,BAH,Y,0,777
507,2057,BA,1355,LHR,BAH,,0,777
507,2057,GF,2638,LHR,BAH,,0,332320
507,2057,IB,2822,LHR,BAH,Y,0,777
507,2072,BA,1355,LHR,JED,,0,777
507,2072,SV,4533,LHR,JED,,0,777773
507,2082,BA,1355,LHR,RUH,,0,744777
507,2082,IB,2822,LHR,RUH,Y,0,777744
507,2082,SV,4533,LHR,RUH,,0,777
507,2170,BA,1355,LHR,AMM,,0,321
507,2170,RJ,4259,LHR,AMM,,0,330321
507,2176,AA,24,LHR,KWI,Y,0,744
507,2176,BA,1355,LHR,KWI,,0,744
507,2176,KU,3179,LHR,KWI,,0,AB6 777
507,2177,BA,1355,LHR,BEY,,0,321
507,2177,IB,2822,LHR,BEY,Y,0,321
507,2177,ME,3490,LHR,BEY,,0,320332
